"","Q","Proj","Proj.Name","Date","Format","Engr.Est","Low.Bid","Var","Result","Bids","Loc","Qtr","LD","Lead","Typeology","Second.Bid","Consumer.price.index","Employment.in.communications","Employment.in.construction","Employment.in.education.and.health","Employment.in.financial.and.business.services","Employment.in.financial.services","Employment.in.government","Employment.in.other.services","Employment.in.production.industries","Employment.in.professional.services","Employment.in.real.estate","Employment.in.retail","Employment.in.transport.services","Employment.in.wholesale","Output.in.communications","Output.in.construction","Output.in.financial.services","Output.in.government","Output.in.retail","Output.in.education.and.health","Output.in.financial.and.business.services","Output.in.other.services","Output.in.production.industries","Output.in.professional.services","Output.in.real.estate","Output.in.transport.services","Output.in.wholesale","Personal.disposable.income..nominal","Personal.disposable.income..real","Personal.income..nominal","Retail.sales..nominal","Retail.sales..real","Total.employment","Total.office.based.employment","Total.output","Total.population","permits","permits_1","cci","Format2","accuracy","quantile","bal","quantile_1","quantile_2","quantile_3","quantile_4","quantile_5","n.bidders"
"166","2018-Q2","MFP-694.514","NY and NJ Marine Terminals - CCTV Upgrade and Expansion (Port Newark and Brooklyn)",2018-06-08,"Other",2770000,2542996,-0.081950903,"GOOD",6,"Both",2,"Ports","Z","Infra",3396000,273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,"Other",1.22599277978339,"3",626000,0,0,1,0,0,"'6+"
"167","2018-Q2","PAT-774.170","Repl Exchange Place and Newport Escalators and Elevators",2018-06-13,"Public",38600000,35950000,-0.06865285,"GOOD",2,"NJ",2,"PATH","Z","Building",43894000,273.2088,285.907,379.843,1857.685,2286.135,561.6032,1206.557,1287.149,335.046,1519.282,205.2501,867.5939,360.3109,391.3403,41571.86,9902.822,54223.04,30304.79,17898.32,33494.07,176495.7,21063.61,16142.54,59211.39,63061.22,14222.85,22482.5,297070.7,274940.7,350910.7,82422.82,86769.1,9257.567,2286.135,381782.7,18384.82,37246,33781,11013,"Public",1.13715025906736,"5",5294000,0,0,0,0,1,"'2-3"
"168","2018-Q3","EWR-154.308 bafo","Rehabilitation of Taxiway S",2018-07-06,"Other",3730000,4547000,0.219034853,"FAIL",3,"NJ",3,"Avi","Z","Paving",4649000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Other",1.24638069705094,"3",919000,0,0,1,0,0,"'2-3"
"169","2018-Q3","LGA-124.260","Rehab of Runway 4-22 and Associated Taxiways",2018-07-18,"Other",34796400,34483510,-0.008992022,"GOOD",2,"NY",3,"Avi","Z","Paving",36459000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Other",1.04778080491085,"5",1662600,0,0,0,0,1,"'2-3"
"170","2018-Q3","HT-224.082","Repl Bulkhead Doors in Ventilation Buildings",2018-07-18,"Public",3570000,3861000,0.081512605,"GOOD",6,"Both",3,"TB&T","Z","Building",4779000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Public",1.33865546218487,"4",1209000,0,0,0,1,0,"'6+"
"171","2018-Q3","MFA-924.454","EWR and TEB - Asphalt Repairs via Work Order",2018-07-30,"Other",9350000,6855365,-0.266805882,"GOOD",3,"NJ",3,"Avi","Z","Paving",11420920,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Other",1.22148877005348,"4",2070920,0,0,0,1,0,"'2-3"
"172","2018-Q3","PN-654.562A","Bldg 267 Roof Collapse Repair",2018-08-02,"SBE",1980000,2882170,0.455641414,"FAIL",6,"NJ",3,"Ports","Z","Building",2991000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Other",1.51060606060606,"3",1011000,0,0,1,0,0,"'6+"
"173","2018-Q3","GWB-244.049","Trans-Manhattan Expressway Median Barriers and Water Mains",2018-08-07,"Public",54744000,34776250,-0.364747735,"GOOD",4,"NY",3,"TB&T","Z","Infra",48040040,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Public",0.877539821715622,"5",-6703960,0,0,0,0,1,"'4-5"
"174","2018-Q3","LT-924.183","South Tube Pavement Fine Milling",2018-08-14,"SBE",1300000,695800,-0.464769231,"FAIL",2,"Both",3,"TB&T","Z","Paving",1419200,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Other",1.09169230769231,"1",119200,1,0,0,0,0,"'2-3"
"175","2018-Q3","LT-944.096B","Replacement of Aboveground Storage Tanks",2018-08-28,"Public",2500000,2952000,0.1808,"FAIL",3,"NY",3,"TB&T","Z","Infra",3234700,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Public",1.29388,"3",734700,0,0,1,0,0,"'2-3"
"176","2018-Q3","SWF-164.032","Terminal Expansion - Federal Inspection Services Facility",2018-09-07,"Public",17920000,21068000,0.175669643,"FAIL",2,"NY",3,"Avi","Z","Building",24477000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Public",1.36590401785714,"5",6557000,0,0,0,0,1,"'2-3"
"177","2018-Q3","PAT-784.162","Hoboken Flood Resiliency",2018-09-13,"Public",5960000,6956000,0.167114094,"FAIL",4,"NJ",3,"PATH","Z","Building",8447200,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Public",1.41731543624161,"4",2487200,0,0,0,1,0,"'4-5"
"178","2018-Q3","PAT-024.203","Redundant Fluid Cooler at PATH Train Control Center",2018-09-20,"SBE",1700000,1560315,-0.082167647,"GOOD",2,"NJ",3,"PATH","Z","Building",3851000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Other",2.26529411764706,"3",2151000,0,0,1,0,0,"'2-3"
"179","2018-Q3","GWB-244.204A","Rehab Center and Lemoine Avenue Bridges",2018-09-25,"Public",64356250,51485000,-0.2,"GOOD",8,"NJ",3,"TB&T","Z","Infra",70400000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Public",1.09391084781975,"5",6043750,0,0,0,0,1,"'6+"
"180","2018-Q3","EWR-154.348","Airtrain Station P4 Elev Shaft Glass Replacement",2018-09-25,"SBE",760000,994150,0.308092105,"FAIL",3,"NJ",3,"Avi","Z","Building",1449000,274.4556,285.201,380.3137,1877.399,2293.761,564.4404,1213.422,1287.501,334.4532,1523.562,205.7588,863.4158,362.1398,392.2646,41905.64,9961.306,54796.14,30228.62,18074.59,33824.66,177385.8,21260.32,16310.68,59566.94,63022.66,14252.58,22753.45,298765.8,275436.3,353314.4,83082.34,87464.12,9289.871,2293.761,384150.2,18387.22,36000,37246,11124,"Other",1.90657894736842,"2",689000,0,1,0,0,0,"'2-3"
"181","2018-Q4","PAT-784.169","Exchange Place and Newport Head House Flood Protection",2018-10-03,"Public",21700000,15765000,-0.273502304,"GOOD",5,"NJ",4,"PATH","Z","Building",18669580,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",0.86034930875576,"5",-3030420,0,0,0,0,1,"'4-5"
"182","2018-Q4","GWB-924.168","Rock Slope Priority Repairs",2018-10-09,"Public",1130000,1383700,0.224513274,"FAIL",4,"NJ",4,"TB&T","Z","Infra",1529500,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",1.35353982300885,"2",399500,0,1,0,0,0,"'4-5"
"183","2018-Q4","JFK-174.017","Replacement of 86 Pad Substation",2018-10-16,"Public",3800000,3781700,-0.004815789,"GOOD",8,"NY",4,"Avi","Z","Infra",4026180,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",1.05952105263158,"3",226180,0,0,1,0,0,"'6+"
"184","2018-Q4","BT-254.153","Partial South Wing 3rd Flr Wearing Course and Waterproof Membrane",2018-10-18,"Public",7950000,6875775,-0.135122642,"GOOD",2,"NY",4,"TB&T","Z","Paving",8027025,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",1.00968867924528,"4",77025,0,0,0,1,0,"'2-3"
"185","2018-Q4","PAT-630","South Street Compressor Upgrade",2018-10-24,"Public",2971000,2384000,-0.197576574,"GOOD",2,"NJ",4,"PATH","Z","Infra",4199000,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",1.41332884550656,"3",1228000,0,0,1,0,0,"'2-3"
"186","2018-Q4","PAT-784.175","Extend C-Yard Rail Bridge over Waldo Tunnel Portal",2018-10-31,"Public",6500000,4149491,-0.361616769,"FAIL",8,"NJ",4,"PATH","Z","Infra",4860440,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",0.74776,"4",-1639560,0,0,0,1,0,"'6+"
"187","2018-Q4","PAT-774.174","Grove Street Headhouse Permanent Flood Protection",2018-11-01,"Public",9650000,9200000,-0.046632124,"GOOD",1,"NJ",4,"PATH","Z","Building",9200000,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",0.953367875647668,"4",-450000,0,0,0,1,0,"'1"
"188","2018-Q4","HT-224.125","NY Emergency Garage Bldg - Parapet Repairs and Roof Replacement",2018-11-06,"SBE",2215000,1984098,-0.104244695,"GOOD",4,"NY",4,"TB&T","Z","Building",2311622,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Other",1.04362167042889,"2",96622,0,1,0,0,0,"'4-5"
"189","2018-Q4","LGA-924.120","Runway Instrument Landing & Approach Lighting Pier Repairs",2018-11-08,"Public",784000,968530,0.235369898,"FAIL",3,"NY",4,"Avi","Z","Infra",970600,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",1.23801020408163,"1",186600,1,0,0,0,0,"'2-3"
"190","2018-Q4","PAT-024.200","Upgrade of Fire Supression System",2018-11-08,"Public",9720000,7666000,-0.211316872,"FAIL",4,"Both",4,"PATH","Z","Building",8195000,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",0.843106995884774,"4",-1525000,0,0,0,1,0,"'4-5"
"191","2018-Q4","JFK-164.020","Reconstruct Runway 13L-31R and Associated Taxiways",2018-11-09,"Public",186355200,152100000,-0.183816711,"FAIL",3,"NY",4,"Avi","Z","Paving",155330252,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",0.833517132873137,"5",-31024948,0,0,0,0,1,"'2-3"
"192","2018-Q4","EWR-154.299","Repl CHIRP North Electric Substation and Chiller Upgrades",2018-11-15,"Public",12570000,9714000,-0.227207637,"FAIL",4,"NJ",4,"Avi","Z","Infra",9820000,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",0.781225139220366,"4",-2750000,0,0,0,1,0,"'4-5"
"193","2018-Q4","LGA-124.268","Patrol Road Drainage Rehabilitation",2018-11-29,"SBE",287000,369034,0.285832753,"FAIL",5,"NY",4,"Avi","Z","Infra",398950,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Other",1.39006968641115,"1",111950,1,0,0,0,0,"'4-5"
"194","2018-Q4","EWR-154.386","Term A Redev - Airside Utilities and Paving South phase 2",2018-12-04,"Public",122920000,119769038,-0.02563425,"GOOD",2,"NJ",4,"Avi","Z","Infra",124507320,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",1.01291343963554,"5",1587320,0,0,0,0,1,"'2-3"
"195","2018-Q4","LGA-124.269","Hangar 7S Drainage Rehabilitation",2018-12-04,"SBE",448000,432222,-0.03521875,"GOOD",6,"NY",4,"Avi","Z","Infra",512625,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Other",1.14425223214286,"1",64625,1,0,0,0,0,"'6+"
"196","2018-Q4","PAT-214.013","JSQ - Public Restroom Rehabilitation",2018-12-06,"SBE",1500000,2546000,0.697333333,"FAIL",3,"NJ",4,"PATH","Z","Building",4300000,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Other",2.86666666666667,"3",2800000,0,0,1,0,0,"'2-3"
"197","2018-Q4","PAT-774.176","HCMF-Replace Track Slab and Rehab of Parking Lots & Roads",2018-12-07,"Public",5000000,4380000,-0.124,"GOOD",4,"NJ",4,"PATH","Z","Paving",5145491,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",1.0290982,"4",145491,0,0,0,1,0,"'4-5"
"198","2018-Q4","TEB-144.055","Rehab of Taxiways G, L and P",2018-12-18,"Public",10250000,8275000,-0.192682927,"FAIL",3,"NJ",4,"Avi","Z","Paving",9111636,275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,"Public",0.888940097560976,"4",-1138364,0,0,0,1,0,"'2-3"
"199","2019-Q1","EWR-154.360","Bldg 76 Underground Storage Tank Repl",2019-01-03,"SBE",426000,745850,0.750821596,"FAIL",2,"NJ",1,"Avi","Z","Building",745850,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",1.75082159624413,"1",319850,1,0,0,0,0,"'2-3"
"200","2019-Q1","JFK-174.016","Bridges J31 & J32 Rehab - Aqueduct Road",2019-01-10,"Public",4500000,4863085,0.080685556,"GOOD",6,"NY",1,"Avi","Z","Infra",6192655,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Public",1.37614555555556,"4",1692655,0,0,0,1,0,"'6+"
"201","2019-Q1","GWB-244.236","Intelligent Transportation System Repl Signs and Field Devices",2019-01-23,"Public",28219450,27620150,-0.021237125,"GOOD",6,"Both",1,"TB&T","Z","Infra",31594000,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Public",1.1195824156743,"5",3374550,0,0,0,0,1,"'6+"
"202","2019-Q1","EWR-154.306A","Rehab of Runway 11-29",2019-01-24,"Public",23450000,25644000,0.093560768,"GOOD",2,"NJ",1,"Avi","Z","Paving",30867117,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Public",1.31629496801706,"5",7417117,0,0,0,0,1,"'2-3"
"203","2019-Q1","GWB-244.260","Main Span Upper Level Struct Stl Rehab (Phase 2) & Appurtenances",2019-01-31,"Public",92495500,63348000,-0.315123438,"FAIL",3,"Both",1,"TB&T","Z","Infra",70399000,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Public",0.761107297111751,"5",-22096500,0,0,0,0,1,"'2-3"
"204","2019-Q1","MFP-994.679","NJ - Maintenance Dredging via Work Order",2019-02-05,"Other",13910000,11745510,-0.155606758,"GOOD",4,"NJ",1,"Ports","Z","Infra",13320000,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",0.957584471603163,"4",-590000,0,0,0,1,0,"'4-5"
"205","2019-Q1","GWB-934.046","Flag Hoist System Upgrade",2019-02-07,"SBE",1130000,1686000,0.492035398,"FAIL",2,"NJ",1,"TB&T","Z","Infra",2181000,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",1.93008849557522,"2",1051000,0,1,0,0,0,"'2-3"
"206","2019-Q1","LGA-124.270","Replace West Field Lighting Vault Emergency Generator",2019-02-07,"SBE",684000,615000,-0.100877193,"GOOD",5,"NY",1,"Avi","Z","Infra",685924,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",1.00281286549708,"1",1924,1,0,0,0,0,"'4-5"
"207","2019-Q1","GWB-984.205","GWB - Maintenance Pavement Repairs via Work Order",2019-02-20,"Other",1790000,1443785,-0.193416201,"GOOD",7,"Both",1,"TB&T","Z","Paving",1884975,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",1.05305865921788,"2",94975,0,1,0,0,0,"'6+"
