"","Q","Proj","Proj.Name","Date","Format","Engr.Est","Low.Bid","Var","Result","Bids","Loc","Qtr","LD","Lead","Typeology","Consumer.price.index","Employment.in.communications","Employment.in.construction","Employment.in.education.and.health","Employment.in.financial.and.business.services","Employment.in.financial.services","Employment.in.government","Employment.in.other.services","Employment.in.production.industries","Employment.in.professional.services","Employment.in.real.estate","Employment.in.retail","Employment.in.transport.services","Employment.in.wholesale","Output.in.communications","Output.in.construction","Output.in.financial.services","Output.in.government","Output.in.retail","Output.in.education.and.health","Output.in.financial.and.business.services","Output.in.other.services","Output.in.production.industries","Output.in.professional.services","Output.in.real.estate","Output.in.transport.services","Output.in.wholesale","Personal.disposable.income..nominal","Personal.disposable.income..real","Personal.income..nominal","Retail.sales..nominal","Retail.sales..real","Total.employment","Total.office.based.employment","Total.output","Total.population","permits","permits_1","cci","accuracy","decile"
"184","2018-Q4","BT-254.153","Partial South Wing 3rd Flr Wearing Course and Waterproof Membrane",2018-10-18,"Public",7950000,6875775,-0.135122642,"GOOD",2,"NY",4,"TB&T","Z","Paving",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.15623329733739,"8"
"185","2018-Q4","PAT-630","South Street Compressor Upgrade",2018-10-24,"Public",2971000,2384000,-0.197576574,"GOOD",2,"NJ",4,"PATH","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.24622483221477,"5"
"186","2018-Q4","PAT-784.175","Extend C-Yard Rail Bridge over Waldo Tunnel Portal",2018-10-31,"Public",6500000,4149491,-0.361616769,"FAIL",8,"NJ",4,"PATH","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.56645718715862,"7"
"187","2018-Q4","PAT-774.174","Grove Street Headhouse Permanent Flood Protection",2018-11-01,"Public",9650000,9200000,-0.046632124,"GOOD",1,"NJ",4,"PATH","Z","Building",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.04891304347826,"8"
"188","2018-Q4","HT-224.125","NY Emergency Garage Bldg - Parapet Repairs and Roof Replacement",2018-11-06,"Other",2215000,1984098,-0.104244695,"GOOD",4,"NY",4,"TB&T","Z","Building",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.11637630802511,"5"
"189","2018-Q4","LGA-924.120","Runway Instrument Landing & Approach Lighting Pier Repairs",2018-11-08,"Public",784000,968530,0.235369898,"FAIL",3,"NY",4,"Avi","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,0.809474151549255,"2"
"190","2018-Q4","PAT-024.200","Upgrade of Fire Supression System",2018-11-08,"Public",9720000,7666000,-0.211316872,"FAIL",4,"Both",4,"PATH","Z","Building",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.26793634229063,"8"
"191","2018-Q4","JFK-164.020","Reconstruct Runway 13L-31R and Associated Taxiways",2018-11-09,"Public",186355200,152100000,-0.183816711,"FAIL",3,"NY",4,"Avi","Z","Paving",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.22521499013807,"10"
"192","2018-Q4","EWR-154.299","Repl CHIRP North Electric Substation and Chiller Upgrades",2018-11-15,"Public",12570000,9714000,-0.227207637,"FAIL",4,"NJ",4,"Avi","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.29400864731316,"8"
"193","2018-Q4","LGA-124.268","Patrol Road Drainage Rehabilitation",2018-11-29,"Other",287000,369034,0.285832753,"FAIL",5,"NY",4,"Avi","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,0.777706119219367,"1"
"194","2018-Q4","EWR-154.386","Term A Redev - Airside Utilities and Paving South phase 2",2018-12-04,"Public",122920000,119769038,-0.02563425,"GOOD",2,"NJ",4,"Avi","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.02630865249164,"10"
"195","2018-Q4","LGA-124.269","Hangar 7S Drainage Rehabilitation",2018-12-04,"Other",448000,432222,-0.03521875,"GOOD",6,"NY",4,"Avi","Z","Infra",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.03650438894827,"1"
"196","2018-Q4","PAT-214.013","JSQ - Public Restroom Rehabilitation",2018-12-06,"Other",1500000,2546000,0.697333333,"FAIL",3,"NJ",4,"PATH","Z","Building",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,0.589159465828751,"5"
"197","2018-Q4","PAT-774.176","HCMF-Replace Track Slab and Rehab of Parking Lots & Roads",2018-12-07,"Public",5e+06,4380000,-0.124,"GOOD",4,"NJ",4,"PATH","Z","Paving",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.14155251141553,"7"
"198","2018-Q4","TEB-144.055","Rehab of Taxiways G, L and P",2018-12-18,"Public",10250000,8275000,-0.192682927,"FAIL",3,"NJ",4,"Avi","Z","Paving",275.139,281.8642,382.6436,1890.489,2298.714,561.8867,1215.963,1289.338,335.7074,1531.904,204.9236,867.033,365.4861,390.5408,42534.86,9950.181,55185.31,30216.46,18178,33886.06,178338.4,21359.68,16389.48,59990.24,63162.84,14347.17,22901.03,303687.2,278957.8,358573.3,83716.12,88505.45,9317.778,2298.714,386283.9,18395.67,30542,36000,11184,1.23867069486405,"8"
"199","2019-Q1","EWR-154.360","Bldg 76 Underground Storage Tank Repl",2019-01-03,"Other",426000,745850,0.750821596,"FAIL",2,"NJ",1,"Avi","Z","Building",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,0.571160420996179,"1"
"200","2019-Q1","JFK-174.016","Bridges J31 & J32 Rehab - Aqueduct Road",2019-01-10,"Public",4500000,4863085,0.080685556,"GOOD",6,"NY",1,"Avi","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,0.92533854538837,"7"
"201","2019-Q1","GWB-244.236","Intelligent Transportation System Repl Signs and Field Devices",2019-01-23,"Public",28219450,27620150,-0.021237125,"GOOD",6,"Both",1,"TB&T","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.02169792705688,"9"
"202","2019-Q1","EWR-154.306A","Rehab of Runway 11-29",2019-01-24,"Public",23450000,25644000,0.093560768,"GOOD",2,"NJ",1,"Avi","Z","Paving",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,0.914443924504757,"9"
"203","2019-Q1","GWB-244.260","Main Span Upper Level Struct Stl Rehab (Phase 2) & Appurtenances",2019-01-31,"Public",92495500,63348000,-0.315123438,"FAIL",3,"Both",1,"TB&T","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.46011713076972,"10"
"204","2019-Q1","MFP-994.679","NJ - Maintenance Dredging via Work Order",2019-02-05,"Other",13910000,11745510,-0.155606758,"GOOD",4,"NJ",1,"Ports","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.18428233427071,"9"
"205","2019-Q1","GWB-934.046","Flag Hoist System Upgrade",2019-02-07,"Other",1130000,1686000,0.492035398,"FAIL",2,"NJ",1,"TB&T","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,0.670225385527877,"4"
"206","2019-Q1","LGA-124.270","Replace West Field Lighting Vault Emergency Generator",2019-02-07,"Other",684000,615000,-0.100877193,"GOOD",5,"NY",1,"Avi","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.11219512195122,"1"
"207","2019-Q1","GWB-984.205","GWB - Maintenance Pavement Repairs via Work Order",2019-02-20,"Other",1790000,1443785,-0.193416201,"GOOD",7,"Both",1,"TB&T","Z","Paving",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.23979678414722,"3"
"208","2019-Q1","AK-196A","SI Bridges - Maintenance Pavement Repairs via Work Order",2019-02-20,"Other",1880000,1101828,-0.413921277,"GOOD",6,"Both",1,"TB&T","Z","Paving",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.70625542280646,"3"
"209","2019-Q1","PN-654.566","Rehab of Berth 25 and East End Bulkhead Extension (Grouting)",2019-02-21,"Public",4450000,5282906,0.187169888,"FAIL",7,"NJ",1,"Ports","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,0.842339424551563,"7"
"210","2019-Q1","JFK-184.043","Taxiways CA and CB Paving & Enhancements",2019-03-05,"Public",42125550,34053550,-0.191617676,"FAIL",2,"NY",1,"Avi","Z","Paving",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.23703842917992,"10"
"211","2019-Q1","LGA-124.256","Rehab of Fuel Farm Substation",2019-03-07,"Other",2460000,2542676,0.03360813,"GOOD",4,"NY",1,"Avi","Z","Infra",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,0.967484650030126,"5"
"212","2019-Q1","JFK-184.676","Building 111 Interim Unified Operations Center",2019-03-19,"Public",2390000,2374684,-0.006408368,"GOOD",5,"NY",1,"Avi","Z","Building",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,1.00644970025485,"5"
"213","2019-Q1","GWB-934.137A","NJ Admin Bldg Sprinkler System Rehabilitation",2019-03-21,"Other",1151000,1762891,0.531616855,"FAIL",4,"NJ",1,"TB&T","Z","Building",275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,0.65290480239561,"4"
"214","2019-Q2","PAT-774.179","HCMF Sewage Ejection Pit Rehabilitation",2019-04-10,"Public",1090000,1142000,0.047706422,"GOOD",3,"NJ",2,"PATH","Z","Infra",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.95446584938704,"3"
"215","2019-Q2","PAT-084.064","C-Yard CCTV",2019-04-12,"Other",1216000,1300529,0.06951398,"GOOD",4,"NJ",2,"PATH","Z","Infra",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.935004140622777,"3"
"216","2019-Q2","LT-535","Rock Slope Priority Repairs for Slope A",2019-04-16,"Public",1200000,1738750,0.448958333,"FAIL",4,"NJ",2,"TB&T","Z","Infra",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.690150970524802,"4"
"217","2019-Q2","LGA-124.248","Pugsley Creek Wetland Mitigation",2019-04-16,"Public",9330000,7407376,-0.206069025,"GOOD",7,"NY",2,"Avi","Z","Infra",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,1.25955534051464,"8"
"218","2019-Q2","JFK-154.020","Cut & Cover Tunnel Power Distribution Vault & Pump Station Repairs",2019-04-30,"Public",6950000,8720200,0.254705036,"FAIL",6,"NY",2,"Avi","Z","Infra",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.797000068805761,"8"
"219","2019-Q2","PAT-774.217","Replacement of Substation 14",2019-05-01,"Other",44840000,48311245,0.077414028,"GOOD",7,"NJ",2,"PATH","Z","Building",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.928148301704914,"10"
"220","2019-Q2","PAT-774.216","Replacement of Substation 8",2019-05-02,"Other",38200000,40811000,0.068350785,"GOOD",5,"NJ",2,"PATH","Z","Building",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.936022150890691,"10"
"221","2019-Q2","PAT-784.165","HCMF Permanent Flood Protection",2019-05-08,"Public",18800000,14551682,-0.225974362,"GOOD",11,"NJ",2,"PATH","Z","Building",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,1.29194686909733,"9"
"222","2019-Q2","LGA-124.266","Repl Taxiway A between K to E",2019-06-05,"Public",8360000,8947585,0.070285287,"GOOD",3,"NY",2,"Avi","Z","Paving",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.934330324886548,"8"
"223","2019-Q2","HT-224.134","Flood Protection for Ventilation Buildings",2019-06-06,"Public",2070000,2112649,0.020603382,"GOOD",9,"Both",2,"TB&T","Z","Building",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.9798125481327,"5"
"224","2019-Q2","LT-234.181","Admin Bldg HVAC Rehab Phase 2",2019-06-12,"Public",2900000,3845000,0.325862069,"FAIL",6,"NJ",2,"TB&T","Z","Building",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,0.754226267880364,"6"
"225","2019-Q2","PN-654.072","Corbin St. & Reconstruction of Berth 3 Culvert",2019-06-25,"Public",5280000,5097757,-0.03451572,"GOOD",14,"NJ",2,"Ports","Z","Infra",278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,1.03574964440243,"7"
"226","2019-Q3","HT-944.004","Repair of Collapsed Drain Pipe at NY Land Vent Bldg",2019-07-09,"Other",4e+05,396784,-0.00804,"GOOD",6,"NY",3,"TB&T","Z","Building",280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,1.00810516553087,"1"
"227","2019-Q3","HT-224.121","Roof Replacement at NJ Service Garage",2019-07-16,"Other",2060000,2899873,0.40770534,"FAIL",4,"NJ",3,"TB&T","Z","Building",280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,0.71037593715311,"6"
"228","2019-Q3","PJ-664.532","Construct Second Lead Track",2019-07-18,"Public",5660000,3930000,-0.30565371,"GOOD",4,"NJ",3,"Ports","Z","Infra",280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,1.44020356234097,"7"
"229","2019-Q3","HT-224.130","Latent Salt Damage Repairs and Mitigation",2019-07-23,"Public",249010000,135022488,-0.457762789,"FAIL",5,"Both",3,"TB&T","Z","Infra",280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,1.8442113138961,"10"
